source_url,action,target_url,reason,clicks_90d,impressions_90d,position_90d,confidence
https://zqremovalsadelaide.com.au/adelaide-moving-guides/removalists-cost-glenelg/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,0,2,9.5,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/packing-timeline-adelaide/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Packing cluster,0,2,5.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/small-office-move-adelaide/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Office cluster,0,2,7.0,high
https://zqremovalsadelaide.com.au/adelaide-to-smithfield-nsw-removals/,301,https://zqremovalsadelaide.com.au/interstate-removals-adelaide/,Interstate cluster,0,1,6.0,high
https://zqremovalsadelaide.com.au/small-removals-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Generic-synonym cluster,0,1,10.0,high
https://zqremovalsadelaide.com.au/office-removals-adelaide-cbd/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Service x suburb matrix page,0,1,7.0,high
https://zqremovalsadelaide.com.au/office-removals-glenelg/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Service x suburb matrix page,0,1,5.0,high
https://zqremovalsadelaide.com.au/apartment-removalists-hallett-cove/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,1,30.0,high
https://zqremovalsadelaide.com.au/apartment-removalists-new-port/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,1,3.0,high
https://zqremovalsadelaide.com.au/packing-services-mitcham/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,1,4.0,high
https://zqremovalsadelaide.com.au/office-removals-mile-end/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Service x suburb matrix page,0,1,10.0,high
https://zqremovalsadelaide.com.au/storage-friendly-removals-adelaide/,301,https://zqremovalsadelaide.com.au/interstate-removals-adelaide/,Interstate cluster,0,1,7.0,high
https://zqremovalsadelaide.com.au/local-removalists-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Generic-synonym cluster,0,1,9.0,high
https://zqremovalsadelaide.com.au/removalists-noarlunga/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (1 impr) -> south hub,0,1,2.0,high
https://zqremovalsadelaide.com.au/removalists-glenunga/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (1 impr) -> unmapped hub,0,1,10.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-trinity-gardens/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (1 impr) -> unmapped hub,0,1,36.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-fullarton/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (1 impr) -> unmapped hub,0,1,4.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-somerton-park/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (1 impr) -> south hub,0,1,12.0,high
https://zqremovalsadelaide.com.au/removalists-hove/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (1 impr) -> south hub,0,1,7.0,high
https://zqremovalsadelaide.com.au/removalists-melrose-park/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (1 impr) -> south hub,0,1,10.0,high
https://zqremovalsadelaide.com.au/removalists-largs-bay/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (1 impr) -> unmapped hub,0,1,9.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-new-port/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (1 impr) -> unmapped hub,0,1,2.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-hope-valley/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (1 impr) -> north hub,0,1,64.0,high
https://zqremovalsadelaide.com.au/removalists-torrensville/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (1 impr) -> unmapped hub,0,1,4.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-victor-harbor-road/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (1 impr) -> unmapped hub,0,1,8.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-glen-osmond/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (1 impr) -> unmapped hub,0,1,5.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/moving-from-adelaide-cbd-to-marion/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,1,7.0,high
https://zqremovalsadelaide.com.au/moving-from-brighton-to-glenelg/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,1,1.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/pricing-breakdown-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,0,1,14.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/office-relocation-preparation-adelaide/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Office cluster,0,1,8.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/cheap-vs-professional-removalists-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,0,1,9.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/hourly-vs-fixed-price-movers-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,0,1,7.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/apartment-loading-zone-guide-adelaide/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Apartment cluster,0,1,7.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/interstate-removal-checklist-adelaide-guide/,301,https://zqremovalsadelaide.com.au/interstate-removals-adelaide/,Interstate cluster,0,1,2.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/removalist-quote-checklist-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,0,1,5.0,high
https://zqremovalsadelaide.com.au/adelaide-to-western-sydney-removals/,301,https://zqremovalsadelaide.com.au/interstate-removals-adelaide/,Interstate cluster,0,0,0.0,high
https://zqremovalsadelaide.com.au/services/local-removals-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Generic-synonym cluster,0,0,0.0,high
https://zqremovalsadelaide.com.au/packing-services-north-adelaide/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/packing-services-glenelg/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/apartment-removalists-glenelg/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/office-removals-marion/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/packing-services-marion/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/packing-services-salisbury/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/packing-services-elizabeth/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/office-removals-mawson-lakes/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/packing-services-mawson-lakes/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/apartment-removalists-mawson-lakes/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/office-removals-norwood/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/packing-services-norwood/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/apartment-removalists-glenunga/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/packing-services-burnside/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/packing-services-prospect/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/packing-services-unley/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/office-removals-stepney/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/apartment-removalists-west-lakes/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/packing-services-henley-beach/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/apartment-removalists-semaphore/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/apartment-removalists-brighton/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/office-removals-melrose-park/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/apartment-removalists-henley-beach-south/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/apartment-removalists-somerton-park-west/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Service x suburb matrix page,0,0,0.0,high
https://zqremovalsadelaide.com.au/services/adelaide-cbd-apartment-removalists/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Apartment cluster,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-pennington/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (0 impr) -> unmapped hub,0,0,0.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-brighton/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (0 impr) -> south hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-belair/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-hills/,Low-value suburb page (0 impr) -> hills hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-fulham/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (0 impr) -> unmapped hub,0,0,0.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-kidman-park/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (0 impr) -> unmapped hub,0,0,0.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-ferryden-park/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (0 impr) -> north hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-angle-park/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (0 impr) -> north hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-north-park/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (0 impr) -> north hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-kings-park/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (0 impr) -> north hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-birkenhead/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (0 impr) -> unmapped hub,0,0,0.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-seaton-south/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (0 impr) -> unmapped hub,0,0,0.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-locksley/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (0 impr) -> unmapped hub,0,0,0.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-woodville-gardens/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (0 impr) -> unmapped hub,0,0,0.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-field-park/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (0 impr) -> south hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-st-marys/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (0 impr) -> south hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-yatala-vale/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (0 impr) -> north hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-myrtle-bank/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (0 impr) -> unmapped hub,0,0,0.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-payneham/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (0 impr) -> unmapped hub,0,0,0.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/removalists-south-plympton/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (0 impr) -> south hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-plympton/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Low-value suburb page (0 impr) -> south hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-valley-view/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (0 impr) -> north hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-paradise/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (0 impr) -> north hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-hampstead-gardens/,301,https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,Low-value suburb page (0 impr) -> north hub,0,0,0.0,high
https://zqremovalsadelaide.com.au/removalists-allenby-gardens/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,Low-value suburb page (0 impr) -> unmapped hub,0,0,0.0,VERIFY-GEO
https://zqremovalsadelaide.com.au/moving-from-adelaide-cbd-to-glenelg/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,0,0.0,high
https://zqremovalsadelaide.com.au/moving-from-adelaide-cbd-to-norwood/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,0,0.0,high
https://zqremovalsadelaide.com.au/moving-from-adelaide-cbd-to-mawson-lakes/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,0,0.0,high
https://zqremovalsadelaide.com.au/moving-from-glenelg-to-marion/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,0,0.0,high
https://zqremovalsadelaide.com.au/moving-from-glenelg-to-henley-beach/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,0,0.0,high
https://zqremovalsadelaide.com.au/moving-from-salisbury-to-mawson-lakes/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,0,0.0,high
https://zqremovalsadelaide.com.au/moving-from-norwood-to-burnside/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,0,0.0,high
https://zqremovalsadelaide.com.au/moving-from-unley-to-mitcham/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,0,0.0,high
https://zqremovalsadelaide.com.au/moving-from-elizabeth-to-gawler/,301,https://zqremovalsadelaide.com.au/removalists-adelaide/,"Suburb-to-suburb matrix — 16 pages, 21 impressions total",0,0,0.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/packing-checklist-adelaide/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Packing cluster,0,0,0.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/avoiding-damage-adelaide/,301,https://zqremovalsadelaide.com.au/furniture-removalists-adelaide/,Furniture cluster,0,0,0.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/moving-checklist-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/moving-house-checklist-adelaide/,Checklist duplicates — 650-impr guide wins,0,0,0.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/cheap-vs-fixed-price-removalists-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,0,0,0.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/packing-tips-adelaide/,301,https://zqremovalsadelaide.com.au/packing-services-adelaide/,Packing cluster,0,0,0.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/booking-timing-guide-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/,Thin guide (0 impr) — fold into hub or merge into a sibling,0,0,0.0,medium
https://zqremovalsadelaide.com.au/adelaide-moving-guides/removalist-cost-breakdown-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,Cost/price cluster — 23 pages competing for one intent,0,0,0.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/office-relocation-checklist-adelaide-guide/,301,https://zqremovalsadelaide.com.au/office-removals-adelaide/,Office cluster,0,0,0.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/furniture-protection-guide-adelaide/,301,https://zqremovalsadelaide.com.au/furniture-removalists-adelaide/,Furniture cluster,0,0,0.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/moving-with-kids-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/,Thin guide (0 impr) — fold into hub or merge into a sibling,0,0,0.0,medium
https://zqremovalsadelaide.com.au/adelaide-moving-guides/end-of-lease-moving-adelaide/,301,https://zqremovalsadelaide.com.au/adelaide-moving-guides/,Thin guide (0 impr) — fold into hub or merge into a sibling,0,0,0.0,medium
https://zqremovalsadelaide.com.au/adelaide-moving-guides/coastal-suburb-moving-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Regional duplicate,0,0,0.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/southern-suburbs-moving-adelaide/,301,https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,Regional duplicate,0,0,0.0,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/apartment-moving-checklist-adelaide/,301,https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,Apartment cluster,0,0,0.0,high
https://zqremovalsadelaide.com.au/,KEEP,,Homepage,107,3984,23.07,high
https://zqremovalsadelaide.com.au/office-removals-adelaide/,KEEP,,"Core service — 2,021 impr, needs ranking work",1,2021,34.44,high
https://zqremovalsadelaide.com.au/house-removals-adelaide/,KEEP,,"Core service — 1,889 impr, needs CTR work",2,1889,25.75,high
https://zqremovalsadelaide.com.au/services/piano-movers-adelaide/,KEEP,,"Keep, do not invest — 21% of its impr is bot noise",2,1851,29.31,high
https://zqremovalsadelaide.com.au/adelaide-to-brisbane-removals/,KEEP,,"Interstate route — 1,513 impr",0,1513,31.87,high
https://zqremovalsadelaide.com.au/removalists-unley/,KEEP,,"Suburb page with real demand (1053 impr) — optimise, do not remove",1,1053,12.87,high
https://zqremovalsadelaide.com.au/removalists-adelaide-prices/,KEEP,,Pricing canonical — target of cost cluster,0,990,15.05,high
https://zqremovalsadelaide.com.au/adelaide-to-sydney-removalists/,KEEP,,Interstate route — 985 impr,0,985,32.95,high
https://zqremovalsadelaide.com.au/removalists-adelaide/,KEEP,,Primary service hub,2,913,26.19,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/moving-house-checklist-adelaide/,KEEP,,Guide with demand (650 impr),0,650,13.58,high
https://zqremovalsadelaide.com.au/removalists-malvern/,KEEP,,"Suburb page with real demand (642 impr) — optimise, do not remove",0,642,18.16,high
https://zqremovalsadelaide.com.au/removalists-northern-adelaide/,KEEP,,Regional hub,3,530,32.12,high
https://zqremovalsadelaide.com.au/adelaide-to-melbourne-removalists/,KEEP,,Interstate route — 472 impr,0,472,32.95,high
https://zqremovalsadelaide.com.au/packing-services-adelaide/,KEEP,,Core service,1,437,25.82,high
https://zqremovalsadelaide.com.au/same-day-removalists-adelaide/,KEEP,,Core service — best converting service page,5,436,9.7,high
https://zqremovalsadelaide.com.au/removalists-adelaide-cbd/,KEEP,,Regional hub,2,423,9.93,high
https://zqremovalsadelaide.com.au/removalists-hyde-park/,KEEP,,"Suburb page with real demand (418 impr) — optimise, do not remove",0,418,9.57,high
https://zqremovalsadelaide.com.au/removalists-southern-adelaide/,KEEP,,Regional hub,1,361,30.58,high
https://zqremovalsadelaide.com.au/removalists-salisbury/,KEEP,,"Suburb page with real demand (347 impr) — optimise, do not remove",0,347,35.39,high
https://zqremovalsadelaide.com.au/removalists-adelaide-hills/,KEEP,,Regional hub,2,306,24.31,high
https://zqremovalsadelaide.com.au/door-2-door-movers-alternative-adelaide/,KEEP,,Retains traffic (0 clicks / 267 impr),0,267,8.02,medium
https://zqremovalsadelaide.com.au/adelaide-to-canberra-removals/,KEEP,,Interstate route — 249 impr,0,249,23.88,high
https://zqremovalsadelaide.com.au/removalists-unley-park/,KEEP,,"Suburb page with real demand (243 impr) — optimise, do not remove",0,243,6.14,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/office-relocation-checklist-adelaide/,KEEP,,Guide with demand (238 impr),0,238,24.6,high
https://zqremovalsadelaide.com.au/removalists-glenelg/,KEEP,,"Suburb page with real demand (236 impr) — optimise, do not remove",0,236,19.62,high
https://zqremovalsadelaide.com.au/interstate-removals-adelaide/,KEEP,,Core service,0,198,15.64,high
https://zqremovalsadelaide.com.au/contact-us/,KEEP,,Core page — converts (p4.3),1,191,4.26,high
https://zqremovalsadelaide.com.au/removalists-linden-park/,KEEP,,"Suburb page with real demand (188 impr) — optimise, do not remove",0,188,27.52,high
https://zqremovalsadelaide.com.au/about/,KEEP,,Core page,3,186,7.17,high
https://zqremovalsadelaide.com.au/adelaide-to-perth-removals/,KEEP,,Interstate route — 169 impr,0,169,29.56,high
https://zqremovalsadelaide.com.au/furniture-removalists-adelaide/,KEEP,,Core service,0,155,22.29,high
https://zqremovalsadelaide.com.au/apartment-removalists-adelaide/,KEEP,,Core service (thin — rebuild),0,52,21.87,high
https://zqremovalsadelaide.com.au/insurance-and-coverage/,KEEP,,"Trust page — keep, link from service pages",0,12,6.83,high
https://zqremovalsadelaide.com.au/adelaide-moving-guides/,KEEP,,Guides hub,0,10,12.2,high
https://zqremovalsadelaide.com.au/removalists-mawson-lakes/,KEEP-WATCH,,Suburb page with some traction (119 impr) — re-review in 90 days,0,119,22.14,medium
https://zqremovalsadelaide.com.au/removalists-marion/,KEEP-WATCH,,Suburb page with some traction (99 impr) — re-review in 90 days,0,99,25.96,medium
https://zqremovalsadelaide.com.au/removalists-norwood/,KEEP-WATCH,,Suburb page with some traction (96 impr) — re-review in 90 days,0,96,18.72,medium
https://zqremovalsadelaide.com.au/removalists-modbury/,KEEP-WATCH,,Suburb page with some traction (96 impr) — re-review in 90 days,0,96,53.42,medium
https://zqremovalsadelaide.com.au/removalists-goodwood/,KEEP-WATCH,,Suburb page with some traction (84 impr) — re-review in 90 days,3,84,6.0,medium
https://zqremovalsadelaide.com.au/removalists-munno-para/,KEEP-WATCH,,Suburb page with some traction (84 impr) — re-review in 90 days,0,84,25.19,medium
https://zqremovalsadelaide.com.au/removalists-andrews-farm/,KEEP-WATCH,,Suburb page with some traction (82 impr) — re-review in 90 days,1,82,12.24,medium
https://zqremovalsadelaide.com.au/removalists-queens-park/,KEEP-WATCH,,Suburb page with some traction (77 impr) — re-review in 90 days,0,77,9.49,medium
https://zqremovalsadelaide.com.au/removalists-elizabeth/,KEEP-WATCH,,Suburb page with some traction (74 impr) — re-review in 90 days,0,74,17.15,medium
https://zqremovalsadelaide.com.au/removalists-woodcroft/,KEEP-WATCH,,Suburb page with some traction (64 impr) — re-review in 90 days,0,64,15.66,medium
https://zqremovalsadelaide.com.au/adelaide-moving-guides/how-to-choose-removalists-adelaide/,KEEP-WATCH,,Guide with some traction (44 impr),0,44,22.07,medium
https://zqremovalsadelaide.com.au/adelaide-moving-guides/prepare-house-move-adelaide/,KEEP-WATCH,,Guide with some traction (28 impr),0,28,22.29,medium
https://zqremovalsadelaide.com.au/adelaide-moving-guides/best-time-to-move-adelaide/,KEEP-WATCH,,Guide with some traction (21 impr),0,21,7.19,medium
